Annotator A ID,Annotator B ID,Parition ID,Corpora ID,Sentence ID,Text,Annotator A Text,Annotator B Text,Length,Error,Alignment Score,Agreement
6,2,1,2,2808,I am trying to buy tickets on line but it seems that your website is down. Is that correct?,I am trying to buy tickets on line but it seems that your website is down. [Is that correct?],[I am trying to buy tickets on line but] it seems that your website is down. Is that correct?,91,54,0.4065934066,1
6,2,1,2,2809,Hi -----. Is it possible to take a train from rhode island to portland maine without changing trains?,Hi -----. Is it possible to take a train from rhode island to portland maine without changing trains?,[Hi -----. ]Is it possible to take a train from rhode island to portland maine without changing trains?,101,10,0.900990099,0
6,2,1,2,2810,i have a emotional service dog at 16 lbs do you allow them on the train,i have a emotional service dog at 16 lbs [do you allow them on the train],i have a emotional service dog at 16 lbs do you allow them on the train,71,30,0.5774647887,0
6,2,1,2,2811,i booked a passager on the autotrain for december 3 and now i saw where there is a $95.00 saver fare. is it possible dfor me to get this?,[i booked a passager on the autotrain for december 3 and now i saw where ]there is a $95.00 saver fare. is it possible dfor me to get this?,i booked a passager on the autotrain for december 3 and now i saw where there is a $95.00 saver fare. is it possible dfor me to get this?,137,72,0.4744525547,0
6,2,1,2,2812,"Hi. If I need to cancel a booked reservation, is that reservation transferable?","Hi. If I need to cancel a booked reservation, is that reservation transferable?","[Hi. ]If I need to cancel a booked reservation, is that reservation transferable?",79,4,0.9493670886,0
6,2,1,2,2813,"I booked travel but did not enter my account number, what do I do?","I booked travel but did not enter my account number[, what do I do?]","I booked travel but did not enter my account number, what do I do?",66,15,0.7727272727,0
6,2,1,2,2815,I am looking for information on a round trip train from Seattle to Vancouver BC,I am looking for information on a round trip train from Seattle to Vancouver BC,I am looking for information on a round trip train from Seattle to Vancouver BC,79,0,1,1
6,2,1,2,2817,"Want to know why cname- is charging my Visa, when I could not purchase a ticket?! I tried 2 times because it would not accept the zip codes, but yet my account was charged.","Want to know why cname- is charging my Visa, when I could not purchase a ticket?![ I tried 2 times because it would not accept the zip codes, but yet my account was charged.]","Want to know why cname- is charging my Visa, when I could not purchase a ticket?![ I tried 2 times because it would not accept the zip codes, but yet my account was charged.]",172,0,1,1
6,2,1,2,2818,"Hello...I just purchased train tickets but got logged out suddenly when I clicked on ""Buy Tickets""...did my sale go through??","[Hello...]I just purchased train tickets but got logged out suddenly when I clicked on ""Buy Tickets""[...did my sale go through??]","[Hello...]I just purchased train tickets but got logged out suddenly when I clicked on ""Buy Tickets""...did my sale go through??",125,27,0.784,1
6,2,1,2,2819,as a cname- employee can i get a ticket over the phone im trying to get my wife from raleigh nc to wilm de on nov 14,as a cname- employee can i get a ticket over the phone [im trying to get my wife from raleigh nc to wilm de on nov 14],as a cname- employee can i get a ticket over the phone[ im trying to get my wife from raleigh nc to wilm de on nov 14],116,0,1,1
6,2,1,2,2820,"I'm here from New York , I was wondering what is the faster way to go to Pennsylvania","I'm here from New York , I was wondering what is the faster way to go to Pennsylvania","I'm here from New York , I was wondering what is the faster way to go to Pennsylvania",85,0,1,1
6,2,1,2,2821,"I would like information on booking for a group of 40-50 employees from Maryland to New York on December 05, 2015","I would like information on booking for a group of 40-50 employees from Maryland to New York on December 05, 2015","I would like information on booking for a group of 40-50 employees from Maryland to New York on December 05, 2015",113,0,1,1
6,2,1,2,2822,Hi - I'm trying to figure out if I can take an Acela express train from BWI to MetroPark NJ,[Hi - I'm trying to figure out] if I can take an Acela express train from BWI to MetroPark NJ,[Hi - ]I'm trying to figure out if I can take an Acela express train from BWI to MetroPark NJ,91,24,0.7362637363,1
6,2,1,2,2823,"trying to book a trip from Pontiac, Il to Texarkana, TX . one way, departing Friday, November 6. Keeps coming back with the 12th. Is that the soonest I can get?","trying to book a trip from Pontiac, Il to Texarkana, TX . one way, departing Friday, November 6. [Keeps coming back with the 12th. Is that the soonest I can get?]","trying to book a trip from Pontiac, Il to Texarkana, TX . one way, departing Friday, November 6. Keeps coming back with the 12th. Is that the soonest I can get?",160,63,0.60625,0
6,2,1,2,2824,hi why why is it that I am unable to input a departing dare,hi why why is it that I am unable to input a departing dare,[hi why ]why is it that I am unable to input a departing dare,59,7,0.8813559322,0
6,2,1,2,2826,I need to get receipts for trips that I have taken this year.,I need to get receipts for trips that I have taken this year.,I need to get receipts for trips that I have taken this year.,61,0,1,1
6,2,1,2,2827,"I'm looking for a train from Los Angeles, CA to Las Vegas, NV","I'm looking for a train from Los Angeles, CA to Las Vegas, NV","I'm looking for a train from Los Angeles, CA to Las Vegas, NV",61,0,1,1
6,2,1,2,2828,If I miss the train at 7:15 can I still use my ticket for the 8:23 train?,If I miss the train at 7:15 can I still use my ticket for the 8:23 train?,If I miss the train at 7:15 can I still use my ticket for the 8:23 train?,73,0,1,1
6,2,1,2,2829,"Hi -----, I'm looking for a train out of Chatsworth on Tuesday the 10th","[Hi -----, ]I'm looking for a train out of Chatsworth on Tuesday the 10th","[Hi -----, ]I'm looking for a train out of Chatsworth on Tuesday the 10th",71,0,1,1
6,2,1,2,2830,can you tell me about taking cname- to see glacier national park?,can you tell me about taking cname- to see glacier national park?,can you tell me about taking cname- to see glacier national park?,65,0,1,1
6,2,1,2,2831,I want to purchase a round trip ticket from Penn station NYC to Baltimore bwi leaving nyc this Friday at 12:30 and leaving BWI this Saturday at around 6:30. am unable to do through website,I want to purchase a round trip ticket from Penn station NYC to Baltimore bwi leaving nyc this Friday at 12:30 and leaving BWI this Saturday at around 6:30. [am unable to do through website],I want to purchase a round trip ticket from Penn station NYC to Baltimore bwi leaving nyc this Friday at 12:30 and leaving BWI this Saturday at around 6:30. am unable to do through website,188,31,0.835106383,0
6,2,1,2,2832,why is there no baggagae check from Chico to San Jose Train? I have a college student with 1 suitcase (bigger than dimentions for carry on),why is there no baggagae check from Chico to San Jose Train? [I have a college student with 1 suitcase (bigger than dimentions for carry on)],why is there no baggagae check from Chico to San Jose Train? [I have a college student with 1 suitcase (bigger than dimentions for carry on)],139,0,1,1
6,2,1,2,2833,Hi...I am having problems cancelling a reservation. problem with CC expiration date.,[Hi...]I am having problems cancelling a reservation. problem with CC expiration date.,[Hi...]I am having problems cancelling a reservation. problem with CC expiration date.,84,0,1,1
6,2,1,2,2834,I am wanting to book the California ZephyrTrain for next September could you tell me when that would go on sale?,I am wanting to book the California ZephyrTrain for next September[ could you tell me when that would go on sale?],I am wanting to book the California ZephyrTrain for next September could you tell me when that would go on sale?,112,46,0.5892857143,0
6,2,1,2,2835,if i have to cancel my trip will I get my money back,if i have to cancel my trip will I get my money back,if i have to cancel my trip will I get my money back,52,0,1,1
6,2,1,2,2836,"Hi, I bought two tickets and did not print them out?! We arrive Thursday","[Hi, ]I bought two tickets and did not print them out?! [We arrive Thursday]","[Hi, ]I bought two tickets and did not print them out?! [We arrive Thursday]",72,0,1,1
6,2,1,2,2837,Hi -----. I am not sure of my travel dates as yet but I will be traveling for a surgical procedure. Are there any special discounts for this kind of travel?,[Hi -----. I am not sure of my travel dates as yet but ]I will be traveling for a surgical procedure.[ Are there any special discounts for this kind of travel?],[Hi -----. I am not sure of my travel dates as yet but ]I will be traveling for a surgical procedure. Are there any special discounts for this kind of travel?,156,57,0.6346153846,1
6,2,1,2,2838,I want to check out and purchase my selected tickets. I can't see my cart.,[I want to check out and purchase my selected tickets. ]I can't see my cart.,I want to check out and purchase my selected tickets. I can't see my cart.,74,54,0.2702702703,0
6,2,1,2,2839,"I didn't purchase my ticket with insurance; however, I need to leave another day.","[I didn't purchase my ticket with insurance; however,] I need to leave another day.","I didn't purchase my ticket with insurance; however, I need to leave another day.",81,52,0.3580246914,0
6,2,1,2,2840,"-----, is it possible to pay on cname-.com with an Amex gift card?","[-----, ]is it possible to pay on cname-.com with an Amex gift card?","[-----, ]is it possible to pay on cname-.com with an Amex gift card?",66,0,1,1
6,2,1,2,2841,I was trying to book my ticket so I don't know if my payment went through,I was trying to book my ticket so I don't know if my payment went through,I was trying to book my ticket so I don't know if my payment went through,73,0,1,1
6,2,1,2,2842,"Hi -----, I don't remember my cname- rewards #. How can I get it?","[Hi -----, ]I don't remember my cname- rewards #. [How can I get it?]","[Hi -----, ]I don't remember my cname- rewards #. How can I get it?",65,17,0.7384615385,1
6,2,1,2,2843,can i get a ticket on train 7 from chicago to milwaukee,can i get a ticket on train 7 from chicago to milwaukee,can i get a ticket on train 7 from chicago to milwaukee,55,0,1,1
6,2,1,2,2844,I have a reservation for tomorrow (Nov. 4) on the auto train and would like to change it to Thursday (Nov. 5). Can you assist me with this?,I have a reservation for tomorrow (Nov. 4) on the auto train and would like to change it to Thursday (Nov. 5). [Can you assist me with this?],I have a reservation for tomorrow (Nov. 4) on the auto train and would like to change it to Thursday (Nov. 5).[ Can you assist me with this?],139,0,1,1
6,2,1,2,2845,I keep getting error 503s when trying to modify my train time. How do i fix that?,I keep getting error 503s when trying to modify my train time.[ How do i fix that?],I keep getting error 503s when trying to modify my train time. How do i fix that?,81,19,0.7654320988,0
6,2,1,2,2846,I will arrive to washington DC Dulles airport at 6:35pm and will take the train to Philedelphia at 8:00 pm I wonder howlong does it take to go cname- staion from airport,[I will arrive to washington DC Dulles airport at 6:35pm and will take the train to Philedelphia at 8:00 pm I wonder ]howlong does it take to go cname- staion from airport,I will arrive to washington DC Dulles airport at 6:35pm and will take the train to Philedelphia at 8:00 pm I wonder howlong does it take to go cname- staion from airport,169,116,0.3136094675,0
6,2,1,2,2847,I have been billed for a trip on 11/19 and 11/20. Can you tell me why I was charged? Usually I do not pay until I go to the counter to pick up my ticket on the date of my trip. ------,[I have been billed for a trip on 11/19 and 11/20.] Can you tell me why I was charged?[ Usually I do not pay until I go to the counter to pick up my ticket on the date of my trip. ------],I have been billed for a trip on 11/19 and 11/20. Can you tell me why I was charged? [Usually I do not pay until I go to the counter to pick up my ticket on the date of my trip. ------],183,49,0.7322404372,1
6,2,1,2,2848,Is it possible to purchase tickets at a station with a personal check?,Is it possible to purchase tickets at a station with a personal check?,Is it possible to purchase tickets at a station with a personal check?,70,0,1,1
6,2,1,2,2849,"Hello, we are a travel agency in Berlin, Germany, specialized on rail travel worldwide. Once, we had a log in as cname- sales agency, but it seems no more to be active. What can we do? Peter","Hello, we are a travel agency in Berlin, Germany, specialized on rail travel worldwide. Once, we had a log in as cname- sales agency, but it seems no more to be active. What can we do? Peter","[Hello, we are a travel agency in Berlin, Germany, specialized on rail travel worldwide. ]Once, we had a log in as cname- sales agency, but it seems no more to be active. What can we do?[ Peter]",190,94,0.5052631579,0
6,2,1,2,2850,Looking for tour of western national parks in north enroute to chicago,Looking for tour of western national parks in north enroute to chicago,Looking for tour of western national parks in north enroute to chicago,70,0,1,1
6,2,1,2,2851,I am trying to get a copy of the ticket for a trip tomorrow,I am trying to get a copy of the ticket for a trip tomorrow,I am trying to get a copy of the ticket for a trip tomorrow,59,0,1,1
6,2,1,2,2852,What trains are the open ended tickets not able to be used on,What trains are the open ended tickets not able to be used on,What trains are the open ended tickets not able to be used on,61,0,1,1
6,2,1,2,2853,trying to find best route from Longview Texas to nearest point Rochester MN,trying to find best route from Longview Texas to nearest point Rochester MN,trying to find best route from Longview Texas to nearest point Rochester MN,75,0,1,1
6,2,1,2,2854,I need help finding the price for a round trip tiket for a train from buffalo ny exchange street to charleston wv leaving nov 6th returning nov 11th no specific time bu preferably departing both times,[I need help finding the price for a ]round trip tiket for a train from buffalo ny exchange street to charleston wv leaving nov 6th returning nov 11th[ no specific time bu preferably departing both times],I need help finding the price for a round trip tiket for a train from buffalo ny exchange street to charleston wv leaving nov 6th returning nov 11th [no specific time bu preferably departing both times],200,36,0.82,1
6,2,1,2,2855,"What do i need to do to use the daytime parking at the jack london square, Oakland station?","[What do i need to do to ]use the daytime parking at the jack london square, Oakland station?","What do i need to do to use the daytime parking at the jack london square, Oakland station?",91,24,0.7362637363,0
6,2,1,2,2856,There is currently a $95 promo for the auto train How do I apply this to my reservation,There is currently a $95 promo for the auto train [How do I apply this to my reservation],There is currently a $95 promo for the auto train How do I apply this to my reservation,87,37,0.5747126437,0
6,2,1,2,2857,Can I purchase a ticket for a friend for him to pick up at the train station?,Can I purchase a ticket for a friend for him to pick up at the train station?,Can I purchase a ticket for a friend for him to pick up at the train station?,77,0,1,1
6,2,1,2,2858,Hi I would like to add my cname- Guest Reward number to my trip,Hi I would like to add my cname- Guest Reward number to my trip,[Hi ]I would like to add my cname- Guest Reward number to my trip,63,3,0.9523809524,0
6,2,1,2,2859,"I enrolled in cname- Guest Rewards last night, but my password did not work, yet, my email address was already in the system--What happened??","I enrolled in cname- Guest Rewards last night, but my password did not work[, yet, my email address was already in the system--What happened??]","I enrolled in cname- Guest Rewards last night, but my password did not work, yet, my email address was already in the system--What happened??",141,66,0.5319148936,0
6,2,1,2,2860,"Hi -----, I booked a trip this morning, that I need to change (if possible) and I'm not sure how to do it","[Hi -----,] I booked a trip this morning, that I need to change (if possible)[ and I'm not sure how to do it]","[Hi -----, ]I booked a trip this morning, that I need to change [(if possible) and I'm not sure how to do it]",105,12,0.8857142857,1
6,2,1,2,2862,"Hello I am trying to cancel my cname- ticket, but there is consistently a system issue. Is there someone I can call?","[Hello I am trying to cancel my cname- ticket, but there is consistently a system issue.] Is there someone I can call?","[Hello ]I am trying to cancel my cname- ticket, but there is consistently a system issue. Is there someone I can call?",116,81,0.3017241379,1
6,2,1,2,2863,Hi I wanted to check the train number for 11 Coast Straight from SJC to SBA,Hi I wanted to check the train number for 11 Coast Straight from SJC to SBA,[Hi ]I wanted to check the train number for 11 Coast Straight from SJC to SBA,75,3,0.96,0
6,2,1,2,2864,I have an unused ticket from September 2015. Can I use it on a trip next week?,I have an unused ticket from September 2015. Can I use it on a trip next week?,I have an unused ticket from September 2015. Can I use it on a trip next week?,78,0,1,1
6,2,1,2,2865,"Hi, I would like to take the cname- train from Grand Rapids to Spokane so I could arrive there on Aug. 6-8. I would like to take one of the trains with the park ranger on board. Can you help?","Hi, I would like to take the cname- train from Grand Rapids to Spokane so I could arrive there on Aug. 6-8. [I would like to take one of the trains with the park ranger on board. Can you help?]","[Hi, ]I would like to take the cname- train from Grand Rapids to Spokane so I could arrive there on Aug. 6-8. I would like to take one of the trains with the park ranger on board. [Can you help?]",191,72,0.6230366492,1
6,2,1,2,2866,can i purchase ticket at train station in pittsburgh for trip to johnstown,can i purchase ticket at train station in pittsburgh for trip to johnstown,can i purchase ticket at train station in pittsburgh for trip to johnstown,74,0,1,1
6,2,1,2,2867,"if a train arrives in WAS from DNC at 4:29pm, why can't I take the 5:25pm train from WAS to NLC","if a train arrives in WAS from DNC at 4:29pm, why can't I take the 5:25pm train from WAS to NLC","if a train arrives in WAS from DNC at 4:29pm, why can't I take the 5:25pm train from WAS to NLC",95,0,1,1
6,2,1,2,2868,need a car and 2 people from or near syr. to seabring fl anytime in jan.,need a car and 2 people from or near syr. to seabring fl anytime in jan.,need a car and 2 people from or near syr. to seabring fl anytime in jan.,72,0,1,1
6,2,1,2,2869,"trying to see availability and possibly book Coast Starlight trip from LAX, Nov 20 to Nov 29, but can't see how for this specific trip (just see cname- routs in general). Please advise?","[trying to see availability and possibly book ]Coast Starlight trip from LAX, Nov 20 to Nov 29, [but can't see how for this specific trip (just see cname- routs in general). Please advise?]","trying to see availability and possibly book Coast Starlight trip from LAX, Nov 20 to Nov 29, but can't see how for this specific trip (just see cname- routs in general).[ Please advise?]",185,119,0.3567567568,1
6,2,1,2,2870,Hi I am an adult on disability but did not see which box to check when I created my account,Hi I am an adult on disability but did not see which box to check when I created my account,[Hi ]I am an adult on disability but did not see which box to check when I created my account,91,3,0.967032967,0
6,2,1,2,2871,How much do it cost for two kids and one grownup from dallas to NC,How much do it cost for two kids and one grownup from dallas to NC,How much do it cost for two kids and one grownup from dallas to NC,66,0,1,1
6,2,1,2,2872,Is it necessary to make reservations for the coastal starlight train from la to san luis obispo,Is it necessary to make reservations for the coastal starlight train from la to san luis obispo,Is it necessary to make reservations for the coastal starlight train from la to san luis obispo,95,0,1,1
6,2,1,2,2873,I made a reservation and am trying to print my ticket online. I have registered on your site but it was AFTER I made my reservation. How do I print my ticket? I have a reservation number,[I made a reservation and am trying to print my ticket online. I have registered on your site but it was AFTER I made my reservation. ]How do I print my ticket? [I have a reservation number],I made a reservation and am trying to print my ticket online. [I have registered on your site but it was AFTER I made my reservation. ]How do I print my ticket? [I have a reservation number],186,60,0.6774193548,1
6,2,1,2,2874,My daughter is traveling on Friday from Delray Beach Florida to Jacksonville Florida will she have to change trains,My daughter is traveling on Friday from Delray Beach Florida to Jacksonville Florida will she have to change trains,My daughter is traveling on Friday from Delray Beach Florida to Jacksonville Florida will she have to change trains,115,0,1,1
6,2,1,2,2875,can i buy a ticket for a friend with my credit card?,can i buy a ticket for a friend with my credit card?,can i buy a ticket for a friend with my credit card?,52,0,1,1
6,2,1,2,2876,can I change the time of a reservation after it is made,can I change the time of a reservation after it is made,can I change the time of a reservation after it is made,55,0,1,1
6,2,1,2,2877,there are 2 trains listed for my trip. how do I know which one to book? they both have the same times,[there are 2 trains listed for my trip.] how do I know which one to book? [they both have the same times],there are 2 trains listed for my trip. how do I know which one to book? they both have the same times,101,67,0.3366336634,0
6,2,1,2,2878,How can I buy a ticket for a 3 year old who will be travelling with her grandmother?,How can I buy a ticket for a 3 year old [who will be travelling with her grandmother?],How can I buy a ticket for a 3 year old who will be travelling with her grandmother?,84,44,0.4761904762,0
6,2,1,2,2880,"I just purchased a flexible tix for $141 and it was the least expensive option when I purchased a few min ago. Now there is a value $101 tix available, is it possible to exchange. or get a credit for","[I just purchased a flexible tix for $141 and it was the least expensive option when I purchased a few min ago. Now there is a value $101 tix available,] is it possible to exchange. or get a credit for","I just purchased a flexible tix for $141 [and it was the least expensive option when I purchased a few min ago. Now there is a value $101 tix available, ]is it possible to exchange. or get a credit for",199,40,0.7989949749,1
6,2,1,2,2881,is there an cname- route from concord or nearby city to ronert park,is there an cname- route from concord or nearby city to ronert park,is there an cname- route from concord or nearby city to ronert park,67,0,1,1
6,2,1,2,2883,Hi...would it be possible to change my ticket for Nov 6th to Nov 8th instead? My reservation number is ######,Hi...would it be possible to change my ticket for Nov 6th to Nov 8th instead? [My reservation number is ######],[Hi...]would it be possible to change my ticket for Nov 6th to Nov 8th instead?[ My reservation number is ######],109,5,0.9541284404,1
6,2,1,2,2884,want to cancel my trip from MRB to BWI but there is a problem in your system. What can I do?,want to cancel my trip from MRB to BWI [but there is a problem in your system. What can I do?],want to cancel my trip from MRB to BWI but there is a problem in your system. [What can I do?],92,37,0.597826087,1
6,2,1,2,2885,I have a reservation ####### which is not showing up on this website,I have a reservation ####### which is not showing up on this website,I have a reservation ####### which is not showing up on this website,68,0,1,1
6,2,1,2,2886,what is the location o fcname- Thruway Connecting Services is Detroit MI,what is the location o fcname- Thruway Connecting Services is Detroit MI,what is the location o fcname- Thruway Connecting Services is Detroit MI,72,0,1,1
6,2,1,2,2887,it says my login is wrong but i know thats the email address i had on file,it says my login is wrong but i know thats the email address i had on file,it says my login is wrong but i know thats the email address i had on file,74,0,1,1
6,2,1,2,2888,can I park my car overnight at the Grand Rapids MI station?,can I park my car overnight at the Grand Rapids MI station?,can I park my car overnight at the Grand Rapids MI station?,59,0,1,1
6,2,1,2,2889,I have entered my email correctly for my profile and it comes up as error?,I have entered my email correctly for my profile and it comes up as error?,I have entered my email correctly for my profile and it comes up as error?,74,0,1,1
6,2,1,2,2890,What number do I call to talk with someone about oversized luggage?,What number do I call to talk with someone [about oversized luggage?],What number do I call to talk with someone about oversized luggage?,67,24,0.6417910448,0
6,2,1,2,2891,I have learned that one can use a credit card to build up points to get fare discounts for cname--.,I have learned that one can use a credit card to build up points to get fare discounts for cname--.,I have learned that one can use a credit card to build up points to get fare discounts for cname--.,99,0,1,1
6,2,1,2,2892,"What is the price for this trip from Hammond, La. to Memphis, Tn round trip","What is the price for this trip from Hammond, La. to Memphis, Tn round trip","What is the price for this trip from Hammond, La. to Memphis, Tn round trip",75,0,1,1
6,2,1,2,2893,I need a phone number for trash on the track that town need picked up,I need a phone number for trash on the track that town need picked up,I need a phone number for trash on the track that town need picked up,69,0,1,1
6,2,1,2,2894,"How does someone elderly, who has difficulty whith large steps, board the train?","How does someone elderly, who has difficulty whith large steps, board the train?","How does someone elderly, who has difficulty whith large steps, board the train?",80,0,1,1
6,2,1,2,2895,"-----, i'm setting up an account to purchase train tickets for my daughter to travel to and from school @ Willamette University in Salem. Where do I enter her name on tickets purchased with my accoun","[-----, i'm setting up an account to purchase train tickets for my daughter to travel to and from school @ Willamette University in Salem.] Where do I enter her name on tickets purchased with my accoun","[-----, ]i'm setting up an account to purchase train tickets[ for my daughter to travel to and from school @ Willamette University in Salem. ]Where do I enter her name on tickets purchased with my accoun",199,51,0.743718593,1
6,2,1,2,2896,hop on - hop off passes so if I wanted to get off at a stop to look around and catch a later train.,hop on - hop off passes [so if I wanted to get off at a stop to look around and catch a later train.],hop on - hop off passes so if I wanted to get off at a stop to look around and catch a later train.,99,75,0.2424242424,0
6,2,1,2,2897,How do I get a copy of my reciepts for trips I've taken in October?,How do I get a copy of my reciepts for trips I've taken in October?,How do I get a copy of my reciepts for trips I've taken in October?,67,0,1,1
6,2,1,2,2898,Would a social security car work for identification to get on the train,Would a social security car work for identification to get on the train,Would a social security car work for identification to get on the train,71,0,1,1
6,2,1,2,2899,The train is a non stop route from new York to California?,The train is a non stop route from new York to California?,The train is a non stop route from new York to California?,58,0,1,1
6,2,1,2,2900,I made a reservation this morning for a trip on Nov 11. This is the first time I've booked an cname- reservation. I realized after booking that you have a Guest Rewards program. I just created the a,[I made a reservation this morning for a trip on Nov 11. This is the first time I've booked an cname- reservation. ]I realized after booking that you have a Guest Rewards program. I just created the a,I made a reservation this morning for a trip on Nov 11. This is the first time I've booked an cname- reservation. I realized after booking that you have a Guest Rewards program. I just created the a,198,114,0.4242424242,0
6,2,1,2,2901,When will train from New Orleans arrive in Tuscaloosa on Nov. 6?,When will train from New Orleans arrive in Tuscaloosa on Nov. 6?,When will train from New Orleans arrive in Tuscaloosa on Nov. 6?,64,0,1,1
6,2,1,2,2903,is there not a discount of 25% for booking 14 in advance/,is there not a discount of 25% for booking 14 in advance/,is there not a discount of 25% for booking 14 in advance/,57,0,1,1
6,2,1,2,2904,trying to buy tickets and nothing happens after I input information hit find trains,trying to buy tickets [and nothing happens after I input information hit find trains],trying to buy tickets and nothing happens after I input information hit find trains,83,61,0.265060241,0
6,2,1,2,2905,"Hi, we are making two train reservations and we will be traveling with two children and have questions about the luggage that we are allowed? Thanks.","[Hi, we are making two train reservations and we will be traveling with two children and have ]questions about the luggage that we are allowed? Thanks.","[Hi, ]we are making two train reservations and we will be traveling with two children and have questions about the luggage that we are allowed? [Thanks.]",149,96,0.355704698,1
6,2,1,2,2906,"On the AAA thing, if I have a card and my spouse doesn't, can I still say that he's a AAA member under my card? The page about AAA says spouses are covered.","[On the AAA thing, ]if I have a card and my spouse doesn't, can I still say that he's a AAA member under my card? [The page about AAA says spouses are covered.]","[On the AAA thing, ]if I have a card and my spouse doesn't, can I still say that he's a AAA member under my card?[ The page about AAA says spouses are covered.]",156,0,1,1
6,2,1,2,2907,Can I buy my tickets on the train if I am running late?,Can I buy my tickets on the train if I am running late?,Can I buy my tickets on the train if I am running late?,55,0,1,1
6,2,1,2,2908,"Hi -----; I live near Milford Mass and want to go to Penn Station. I can leave from Worcester, Mass or providence. Please direct me to the fastest route. Thanks","Hi -----; I live near Milford Mass and want to go to Penn Station. [I can leave from Worcester, Mass or providence. Please direct me to the fastest route. Thanks]","[Hi -----; ]I live near Milford Mass and want to go to Penn Station. I can leave from Worcester, Mass or providence. Please direct me to the fastest route. [Thanks]",160,95,0.40625,1
6,2,1,2,2909,"Trying to see what options are from Wilson, NC to Washington DC on November 30th with return on December 1. I see the departure options but the return doesn't show a train on December 1. Only 2nd.","Trying to see what options are from Wilson, NC to Washington DC on November 30th with return on December 1. [I see the departure options but the return doesn't show a train on December 1. Only 2nd.]","Trying to see what options are from Wilson, NC to Washington DC on November 30th with return on December 1. I see the departure options but the return doesn't show a train on December 1. Only 2nd.",196,88,0.5510204082,0
6,2,1,2,2912,"Ireceived my receipt by email, but no ticket as a pdf was attached. ######","Ireceived my receipt by email, but no ticket as a pdf was attached. ######","Ireceived my receipt by email, but no ticket as a pdf was attached. ######",74,0,1,1
6,2,1,2,2913,Chase card & cname- in november 2015. Am I getting points in november?,[Chase card & cname- in november 2015. ]Am I getting points in november?,Chase card & cname- in november 2015. Am I getting points in november?,70,38,0.4571428571,0
6,2,1,2,2914,"my friend lives in lake city, florida she wants to come to Detroit Michigan what train can she take","my friend lives in lake city, florida she wants to come to Detroit Michigan what train can she take","my friend lives in lake city, florida she wants to come to Detroit Michigan what train can she take",99,0,1,1
6,2,1,2,2915,What time does train leave form blm normal IL that scheduled at 1108,What time does train leave form blm normal IL that scheduled at 1108,What time does train leave form blm normal IL that scheduled at 1108,68,0,1,1
6,2,1,2,2916,"can I get from mount vernon, WA to houston, TX on a train?","can I get from mount vernon, WA to houston, TX on a train?","can I get from mount vernon, WA to houston, TX on a train?",58,0,1,1
6,2,1,2,2917,one way from msp to sas but I get an error box ID#108A please explain,one way from msp to sas but I get an error box ID#108A [please explain],one way from msp to sas but I get an error box ID#108A[ please explain],69,0,1,1
6,2,1,2,2919,Can I get my fare refunded on the auto train if I cancel,Can I get my fare refunded on the auto train if I cancel,Can I get my fare refunded on the auto train if I cancel,56,0,1,1
6,2,1,2,2920,is there any way to get to from Paso robles to San jose without a train,is there any way to get to from Paso robles to San jose without a train,is there any way to get to from Paso robles to San jose without a train,71,0,1,1
6,2,1,2,2923,can you buy train tickets for a specific date/time and use them another day?,can you buy train tickets for a specific date/time and use them another day?,can you buy train tickets for a specific date/time and use them another day?,76,0,1,1
6,2,1,2,2924,I'm trying to make a train reservation and the website keeps hanging up on me and not processing my reservation,I'm trying to make a train reservation[ and the website keeps hanging up on me and not processing my reservation],I'm trying to make a train reservation and the website keeps hanging up on me and not processing my reservation,111,73,0.3423423423,0
6,2,1,2,2925,train 94 does it stop in Metropark islin coming from washington DC,train 94 does it stop in Metropark islin coming from washington DC,train 94 does it stop in Metropark islin coming from washington DC,66,0,1,1
6,2,1,2,2926,"-----, i have a questions about an existing ticket i purchased form my wife...can you help me?","-----, i have a questions about an existing ticket i purchased[ form my wife...can you help me?]","[-----, ]i have a questions about an existing ticket i purchased form my wife[...can you help me?]",94,13,0.8617021277,1
6,2,1,2,2928,Hi Im trying to get Idaho Falls from either San Bernardino or Riverside Ca. I've never booked a train reservation and can't seem to find a route.,Hi Im trying to get Idaho Falls from either San Bernardino or Riverside Ca.[ I've never booked a train reservation and can't seem to find a route.],[Hi ]Im trying to get Idaho Falls from either San Bernardino or Riverside Ca. [I've never booked a train reservation and ]can't seem to find a route.,145,30,0.7931034483,1
6,2,1,2,2929,Checking to see if the Train from Alexandria to Richmond already departure?,Checking to see if the Train from Alexandria to Richmond already departure?,Checking to see if the Train from Alexandria to Richmond already departure?,75,0,1,1
6,2,1,2,2930,Can I take a bicycle on the train from Buffalo - Depew to New York - Penn Station?,Can I take a bicycle on the train from Buffalo - Depew to New York - Penn Station?,Can I take a bicycle on the train from Buffalo - Depew to New York - Penn Station?,82,0,1,1
6,2,1,2,2931,"i want to leave after work on 11-25-15 around 5pm to florence,sc n return sunday for work on monday can u help?","i want to leave after work on 11-25-15 around 5pm to florence,sc n return sunday for work on monday [can u help?]","i want to leave after work on 11-25-15 around 5pm to florence,sc n return sunday for work on monday [can u help?]",111,0,1,1
6,2,1,2,2932,"Can I travel via cname-- from Durham NC to ATL,Ga on Dec 18, 2015","Can I travel via cname-- from Durham NC to ATL,Ga on Dec 18, 2015","Can I travel via cname-- from Durham NC to ATL,Ga on Dec 18, 2015",65,0,1,1
